GeneID	GSM3145509	GSM3145510	GSM3145511	GSM3145512	GSM3145513	GSM3145514	GSM3145515	GSM3145516	GSM3145517	GSM3145518	GSM3145519	GSM3145520	GSM3145521	GSM3145522	GSM3145523	GSM3145524
51032	2	4	3	3	2	2	8	0	0	1	1	1	0	0	1	0
842	243	322	191	287	189	195	280	202	137	315	478	285	248	100	69	208
23341	1491	1688	865	1278	1409	1596	1589	1086	153	438	669	341	413	116	103	271
107397391	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1
79814	5	8	3	6	7	3	7	11	30	73	101	89	36	9	12	59
84301	4751	5106	3020	4040	3586	4268	4884	3266	117	359	524	230	344	120	92	231
6248	936	941	528	827	638	857	892	616	42	126	170	70	126	38	23	81
23207	992	1582	879	1126	1253	1485	1507	973	339	919	1251	1308	633	231	239	1038
284723	44	46	18	28	10	17	26	23	3	5	36	15	5	3	6	9
110806303	3	2	2	4	1	1	1	1	0	0	2	2	0	0	1	2
388595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54751	63	65	44	62	79	82	189	133	430	1103	1394	647	861	317	448	604
440567	1452	2162	1047	1404	1187	1297	1300	830	84	212	301	230	254	91	95	295
729614	202	304	96	200	227	243	286	201	19	50	35	48	20	9	10	45
23013	3513	4214	2202	3217	3947	4545	4448	3528	146	432	341	397	339	75	126	314
7709	652	1076	506	690	945	1066	1013	648	167	437	339	365	399	128	65	371
149563	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0
27129	0	1	4	4	1	0	3	1	2	0	2	4	0	0	0	0
1187	0	0	0	0	1	0	0	1	0	1	2	4	1	0	0	1
1188	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1
348487	1	10	4	7	4	8	10	16	19	31	16	55	47	19	3	78
1969	137	186	177	249	97	89	233	112	1763	4662	2797	2257	5449	2065	1022	2537
101927479	6	10	0	10	11	9	6	6	44	83	98	50	73	36	20	54
128272	207	335	111	186	253	263	291	193	23	72	102	48	48	19	16	47
101927546	16	29	23	48	33	30	19	15	7	21	19	20	8	3	1	13
79363	99	83	47	69	62	59	77	44	11	38	41	38	5	6	1	34
54455	657	979	536	870	946	1075	1523	1108	160	455	551	305	728	253	289	501
26099	3305	3976	1951	3194	3319	3937	3213	2451	643	1636	790	762	1222	447	143	707
374955	972	1444	585	949	1072	1209	1110	780	206	540	260	217	463	167	57	230
55707	513	833	366	564	651	781	746	603	408	954	2657	1100	1063	390	625	993
107984921	19	22	26	23	27	32	51	32	13	36	55	46	25	11	9	47
114819	117	141	92	153	110	135	254	154	23	77	100	57	45	10	7	48
26871	27	11	4	7	10	33	5	18	591	6752	4783	4753	6173	2922	1319	8563
107985757	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
100132147	1	1	19	9	2	2	106	77	0	0	0	1	2	0	0	1
107985758	0	0	1	1	1	0	2	0	0	0	0	0	1	0	0	0
7195	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1
55672	805	1072	518	769	1256	1447	1675	1225	358	853	859	749	829	289	203	625
105376794	417	578	214	383	479	454	575	402	90	193	173	117	132	34	29	94
84809	127	160	66	130	193	155	173	133	9	43	32	26	26	7	5	22
11209	61	87	41	66	137	93	153	68	5	8	18	23	10	4	1	18
107985736	2	9	5	6	5	3	17	7	1	1	1	2	2	1	0	1
26869	25	11	3	6	12	35	5	16	564	6764	4718	4772	6161	2927	1310	8547
107985759	0	0	0	0	0	0	0	0	0	1	3	3	0	0	1	0
284729	16	16	4	14	7	25	26	11	0	1	1	1	3	3	1	0
100189045	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
6060	22	9	3	7	9	33	6	18	574	6749	4733	4791	6377	3086	1349	8873
11223	35	46	28	44	68	58	84	42	3	7	11	9	7	3	1	11
100500876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	3	2	18	21	2	4	134	84	0	0	0	2	0	0	0	3
7193	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
100189183	0	0	0	1	0	0	4	3	0	0	0	0	0	0	0	0
105376805	1	1	3	1	2	3	3	1	1	4	4	3	4	1	2	3
791226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26870	19	9	4	6	12	35	5	17	576	6848	4795	4816	6349	3028	1370	8868
9696	330	595	311	365	420	413	628	343	7	29	34	21	13	8	5	14
4237	1	2	2	0	1	0	1	1	20	38	26	29	97	54	0	40
105376806	0	0	0	0	0	0	2	0	3	5	4	8	17	7	0	5
23400	712	1181	447	658	897	903	844	585	168	394	416	442	531	227	142	632
6390	1910	2789	1085	1653	1463	1674	1521	991	744	1807	2382	1660	1636	544	492	1694
11240	92	144	83	179	80	70	254	144	8	20	51	214	18	6	4	194
105376808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
29943	11	6	13	4	10	17	12	10	5	11	15	67	10	8	7	69
51702	0	2	2	4	0	1	1	0	37	72	13	288	23	12	0	192
100616188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	0	0	0	0	1	1	0	0	5	3	4	6	9	2	0	2
353238	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1
55920	5623	6506	2753	4319	5221	5550	5340	3719	176	537	648	784	444	174	165	705
55160	237	330	130	182	241	240	266	157	55	128	167	91	63	40	14	42
107984028	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
81569	84	136	51	69	45	41	59	29	0	0	0	1	0	0	0	2
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	1	2	0	9	20	22	17	20	0	1	2	1	0	0	5	0
105376814	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
127707	5	7	3	3	3	8	9	2	3	12	7	3	2	0	0	0
5081	0	1	8	5	0	0	8	3	0	0	0	0	0	0	0	1
80834	0	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0
8659	831	1259	750	1039	419	492	526	369	151	363	307	341	160	65	57	259
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126917	605	830	396	642	1000	1121	887	627	452	1298	1367	610	1147	280	739	658
105376815	2	2	0	1	1	1	1	1	4	19	13	0	8	5	3	4
23352	4687	5342	3241	5255	7587	8445	11083	8698	1299	3206	5293	3996	5206	1584	2644	5612
101927895	65	78	41	68	43	38	97	42	7	24	23	9	15	5	4	20
23065	1994	2441	1284	1753	1799	1924	1960	1285	320	916	526	806	1066	346	102	886
51154	903	1173	468	692	607	729	595	418	637	1488	1025	1337	873	332	130	1150
246181	132	204	73	102	107	125	137	111	5	11	7	10	12	9	4	13
22977	9	24	14	7	19	25	27	16	4	14	13	3	13	5	0	9
100506730	173	184	83	138	145	181	204	161	30	80	67	60	107	30	20	55
8574	896	1438	590	806	705	769	870	535	267	671	741	662	611	249	134	567
54896	200	288	122	211	258	285	215	200	142	394	709	406	344	120	169	326
832	4669	5699	3455	5335	4415	4892	5457	3641	1159	3140	4695	2510	2952	1075	1112	2807
105376819	2	2	3	2	0	0	4	0	0	0	1	0	0	0	0	0
105376818	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
105376817	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105378614	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
440574	728	998	396	617	492	652	637	422	37	116	131	82	89	27	32	83
100532736	47	57	21	37	26	33	40	18	340	807	883	915	643	262	168	812
644068	131	262	73	128	92	89	76	52	10	15	21	20	15	7	4	17
4681	1	2	1	1	2	2	3	3	343	813	893	920	645	262	169	816
3362	4	18	17	12	26	20	35	29	2	5	1	15	1	2	0	19
255104	1606	1818	1191	1312	1452	1687	1687	1110	155	410	417	299	326	104	38	253
54546	1	0	1	1	5	3	2	2	0	0	0	0	0	0	0	0
105376823	0	0	0	2	2	1	1	1	0	5	5	9	8	1	2	8
23252	615	608	417	563	1020	1127	972	716	208	551	541	422	732	218	292	442
30814	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
5320	364	303	110	201	1799	1794	448	458	0	0	0	0	0	0	0	0
5322	66	89	31	40	194	177	130	89	1	1	0	4	0	2	0	4
26279	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
64600	4	3	0	7	20	21	5	3	0	0	0	0	0	0	0	0
391013	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
127733	0	2	3	2	1	0	3	0	0	0	0	0	2	0	0	0
101928017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376825	0	1	0	0	0	0	1	0	0	3	0	0	3	3	0	3
105376826	4	6	0	1	1	0	1	0	0	1	0	0	0	0	0	1
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376828	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
127731	22	24	20	34	118	107	97	56	0	0	0	0	1	0	0	0
339505	2	0	1	0	3	1	0	0	0	0	1	0	1	0	0	2
55450	2212	2594	757	1182	5948	5620	2838	2241	86	223	119	315	675	204	51	378
79594	556	825	392	636	648	782	543	376	305	724	662	633	636	214	85	503
163933	0	0	2	4	13	21	5	2	3	14	14	16	9	4	4	19
978	4	8	6	3	7	4	4	5	184	557	1763	467	1015	337	588	519
65018	472	699	448	604	861	937	738	591	124	383	460	355	339	128	154	315
102464833	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1
100861548	480	723	385	553	713	794	625	469	236	651	564	506	622	228	160	468
1650	3116	4438	2038	2777	2419	2992	2961	1859	1757	4179	4313	3329	3862	1432	1070	2957
57576	9	17	11	15	10	7	23	12	4	12	33	51	5	6	3	31
400745	3	4	3	1	1	2	8	9	27	69	97	209	21	10	13	123
112268222	588	666	328	508	661	649	722	460	193	511	470	334	514	192	115	306
50809	4865	5335	2847	3975	5347	5592	5233	3672	1536	4387	3778	2602	4442	1536	956	2614
8672	6406	7346	3796	6075	7229	8183	7798	5849	692	2195	2829	1174	2319	755	925	1390
105376830	0	2	0	3	2	1	0	2	1	2	6	3	6	2	1	2
105376829	0	2	1	0	2	3	0	0	1	4	7	4	3	1	0	5
100302155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1889	596	784	521	671	829	1009	985	635	510	1326	1164	1148	4844	1746	683	2034
100506801	0	0	0	0	0	0	0	0	4	2	3	5	1	1	0	3
105376832	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
84224	182	192	89	162	144	181	204	135	144	367	416	281	331	119	109	247
249	0	4	45	52	1	3	125	56	21	37	44	126	50	26	10	130
105376834	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1
5909	307	514	272	355	339	451	532	326	33	73	132	172	90	40	18	197
84196	3543	3982	2406	3349	3368	3831	4221	2884	193	528	530	385	554	184	141	325
401944	67	102	62	91	64	74	170	88	21	63	52	46	66	28	8	58
3339	540	674	472	636	574	641	1174	665	191	595	406	460	874	308	124	652
23436	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1
10136	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1
101928043	9	6	4	13	6	5	5	1	2	8	4	3	17	5	2	6
29092	122	224	67	97	96	105	150	102	47	125	92	108	132	59	27	113
112268223	4	13	4	3	3	6	11	2	1	4	5	3	7	4	1	6
998	4999	6170	2626	4872	4903	5617	5916	4123	481	1284	1280	750	1336	431	407	846
54361	34	68	73	110	37	43	75	31	3	10	18	20	11	4	3	15
105376845	3	18	2	11	2	5	8	3	0	1	5	0	0	0	0	1
105376850	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	1
107985377	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9923	1422	1636	705	1218	1600	1762	1960	1391	221	623	739	662	608	190	164	609
2046	18	22	21	27	5	15	36	14	29	52	31	91	44	19	9	91
102466615	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
712	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
714	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
713	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2048	310	385	596	778	601	728	1173	760	171	437	341	424	599	212	153	431
100616391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422914	6	7	6	16	9	11	19	14	5	9	9	2	12	3	2	7
646262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729059	12	6	19	17	6	12	10	12	0	1	5	1	2	1	0	2
23028	3590	3944	1475	2591	4435	5393	4919	3627	641	1698	1492	1494	1556	536	441	1674
100422866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7798	854	898	616	916	1012	1338	1209	946	763	1994	3018	1897	2760	888	1006	2387
3352	0	0	9	6	2	1	7	4	43	128	217	240	77	19	18	134
100996511	76	101	37	85	44	76	74	70	22	68	96	43	55	15	16	38
10236	19640	23412	13805	16833	20138	21788	17395	13047	3236	9527	8661	5041	11668	3427	2270	6416
80818	605	639	661	997	851	949	1034	732	272	729	946	921	673	223	232	763
148898	86	98	50	76	108	65	115	59	25	78	109	64	81	27	28	67
6920	428	537	278	414	318	308	539	283	69	153	99	95	100	31	10	90
55616	369	486	275	426	471	517	617	337	22	87	63	110	52	9	6	63
1870	374	348	150	221	255	345	168	150	41	122	65	111	60	27	17	97
101928163	9	9	2	6	5	7	4	1	0	3	1	1	1	0	2	0
105376859	39	52	25	49	48	60	53	36	6	7	21	6	8	1	1	4
3399	880	1185	737	1479	2982	3432	2697	1965	453	1022	3160	383	359	110	451	179
107984928	4	6	5	9	6	5	2	0	0	5	5	3	2	0	0	2
259283	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
6135	42675	60674	29683	35244	35021	38159	36568	22296	5650	15263	20803	14808	16270	5395	5141	16131
6924	3040	3705	1866	2671	3527	4178	2930	2199	360	980	1898	1224	839	304	314	1250
100506963	242	346	159	209	244	302	260	179	54	120	155	115	87	47	34	107
57095	1490	1775	770	1175	1512	1988	1357	1074	237	592	610	759	567	228	144	670
105376860	25	33	11	15	35	33	27	25	6	12	17	14	11	3	1	16
11313	819	1271	413	629	1067	1213	947	709	157	360	659	549	260	99	83	442
2582	499	792	259	418	643	765	556	366	134	262	238	122	250	87	32	135
3155	1171	1645	797	1162	1076	1122	1220	766	189	496	426	439	495	251	34	470
105376861	1	4	6	2	0	3	3	1	0	3	0	16	5	1	0	4
2517	471	677	347	541	386	470	526	310	223	520	599	476	387	167	87	432
1269	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1
107984929	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	5524	5531	2920	4327	5606	6402	6321	4253	272	747	1418	653	971	311	496	722
10772	6520	6772	3777	5587	6223	7256	6044	4448	907	2332	2931	1709	2134	680	671	1739
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	2	0	0	1	1	2	0	1	1	1	0	0	0	0	0	0
107984931	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
127294	7	8	1	4	2	4	8	4	2	0	6	1	3	1	0	1
107985737	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0
105376864	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
58985	22	34	3	17	28	35	20	23	17	59	61	59	22	12	6	50
163702	0	0	0	0	0	0	1	0	72	172	332	255	161	58	71	217
284632	4	6	1	0	2	2	4	3	0	0	1	1	0	0	0	0
105376871	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
57822	54	83	77	98	111	76	83	66	1	5	1	21	0	0	11	14
90529	399	470	224	312	246	251	312	234	118	347	406	375	292	109	50	323
57185	2127	2687	1327	1817	1645	2006	1472	956	318	863	799	1227	786	256	161	851
100750325	7	8	5	9	3	2	7	4	1	3	2	4	1	0	0	3
11123	1294	1375	947	1486	1361	1501	2130	1686	217	569	829	451	688	236	212	534
100506985	69	80	51	75	64	76	111	96	11	23	50	27	45	15	12	30
400746	0	1	2	3	0	0	0	0	11	30	11	112	4	0	1	37
10250	8899	10382	6053	7367	11458	12236	10429	7597	191	481	627	346	395	135	116	345
25932	6529	7339	2971	4660	5236	5664	6664	4199	2235	6065	14666	5020	7539	2464	4481	6065
105376876	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
864	3	5	6	10	0	0	6	5	1	3	4	3	2	1	1	2
102465437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376878	0	0	0	0	0	0	0	0	34	63	107	50	39	18	7	35
100616365	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105376879	0	0	0	1	0	0	2	0	1	0	3	0	0	0	0	0
25949	2126	2585	1540	1903	1821	1916	2548	1564	63	215	359	222	197	54	67	170
57035	1561	1841	939	1374	1762	2017	2188	1472	227	588	1295	398	702	221	268	484
105376882	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
6007	3	5	9	4	1	2	3	4	8	12	6	8	7	4	2	8
23585	1298	1692	1229	1475	1287	1472	1769	1058	576	1503	2145	1275	1715	618	538	1352
6006	365	424	233	396	330	433	487	343	233	679	889	604	788	302	252	645
55219	1521	1582	969	1452	1778	2202	2575	1937	300	799	1069	701	1098	359	348	872
26119	849	1120	619	840	886	993	950	713	135	346	808	96	267	115	138	61
57134	88	150	113	154	133	123	415	246	19	72	67	164	77	30	18	182
57190	2365	3583	1490	2476	2644	2835	3512	2367	378	1126	1126	1085	920	382	271	1042
56181	625	927	331	598	686	793	833	499	206	563	540	422	563	206	134	356
646471	147	256	109	177	298	269	279	192	22	60	62	48	37	28	13	48
79000	309	290	146	190	276	346	230	141	121	346	451	276	265	84	57	184
164091	29	46	45	36	17	21	35	10	91	182	255	242	134	55	24	211
3925	7241	7122	3551	5782	7339	8050	13281	8274	593	1631	3472	2623	1565	580	806	2916
100500808	2	3	1	1	2	4	3	2	0	1	1	0	0	1	1	0
105376885	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0
5051	717	849	426	675	678	774	671	450	199	486	430	196	349	114	29	164
101928216	9	15	8	13	3	9	24	17	5	12	16	15	5	4	0	3
2134	29	40	19	46	9	14	32	20	8	14	21	19	5	4	1	11
7780	0	5	0	1	1	1	3	3	0	4	11	1	2	0	1	1
105376910	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
84676	22	12	21	14	8	5	12	11	0	0	0	0	0	0	2	1
149420	460	587	260	385	391	491	629	412	82	239	445	224	162	55	49	214
105376886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79927	0	2	0	0	0	0	0	0	2	3	4	3	1	0	2	3
110806296	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
51042	286	489	192	276	208	207	254	163	137	351	386	331	107	38	24	179
10256	260	445	183	290	253	298	337	254	14	42	92	46	30	17	10	48
378807	0	2	4	6	0	1	2	3	0	0	0	0	0	0	0	1
101928303	0	4	1	1	0	0	0	0	0	0	0	1	0	0	0	0
64793	887	1112	487	740	762	870	988	638	439	1190	1225	856	984	358	208	875
83442	1636	2193	1437	2093	1731	1865	2384	1517	1837	5913	3471	2726	4838	2107	1177	3299
91544	362	589	234	302	408	388	346	229	67	201	131	172	84	42	15	109
1043	0	0	5	5	0	0	6	4	1	0	1	2	1	0	0	0
55057	56	82	87	144	69	69	118	81	2	5	8	3	6	4	0	14
257101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79727	0	2	1	1	1	0	0	0	6	8	8	7	5	4	0	3
79947	699	1019	490	697	579	687	661	458	304	846	1379	527	488	212	189	397
101928324	9	10	7	3	6	10	16	5	2	7	3	5	5	0	5	4
3151	3550	4800	2250	2585	1942	2279	2556	1438	280	688	1287	474	565	242	130	426
6195	1431	2005	842	1247	1692	1952	1644	1184	92	239	193	113	158	60	62	101
100302190	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
105376888	6	0	0	5	0	4	3	1	1	2	0	2	2	0	0	1
101928728	82	127	71	96	66	89	101	79	10	37	22	16	35	17	3	23
8289	6223	8387	3979	6121	7752	8594	8950	6509	297	883	842	612	760	248	225	593
55650	1035	1181	524	863	703	900	809	557	161	379	346	277	405	177	66	276
84243	406	636	358	510	410	437	589	285	475	1104	1674	900	1021	352	349	937
2810	50	76	60	75	63	97	89	67	500	1176	465	892	1758	531	119	978
54707	1041	1511	881	1334	1353	1454	1377	1089	232	518	820	493	423	138	171	478
63906	373	505	303	411	408	431	466	357	37	69	98	119	46	17	29	79
10726	7461	10185	6118	7619	6268	7077	6286	4421	316	865	814	777	602	190	173	688
8431	1	4	0	3	2	1	5	8	0	1	3	0	0	0	0	0
126695	628	908	375	582	616	672	679	441	3	6	19	33	3	4	3	23
388610	497	538	496	799	457	546	736	474	1256	3308	2456	3942	4419	1612	781	4767
115572	1	1	1	4	4	1	2	1	15	29	23	23	10	4	3	19
101928391	0	0	0	0	0	0	2	0	0	4	2	4	1	0	1	0
6548	1715	2727	2338	3285	2388	2517	3089	2057	148	391	541	463	881	311	273	896
102723760	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23038	1188	2163	869	1181	1922	2015	2660	1580	301	801	1514	836	1145	416	409	1036
84065	598	1039	460	662	666	767	951	513	208	465	518	437	367	164	129	436
644961	87	77	60	76	82	80	83	94	19	46	75	45	31	14	15	30
84958	618	919	317	460	635	788	807	431	43	99	238	92	79	39	23	58
9064	635	995	461	695	818	892	856	516	49	153	232	98	146	57	38	93
8547	3	5	9	14	0	1	9	6	0	0	0	0	0	0	0	1
388611	15	24	33	29	15	9	31	18	0	4	10	3	0	0	0	6
2827	22	24	53	70	0	6	45	28	139	429	923	346	254	111	198	254
10163	7087	8478	3890	5907	7665	8436	8059	5266	533	1500	1692	661	1846	673	432	846
105376892	2	1	1	10	2	0	1	0	0	2	2	0	0	0	2	0
27245	580	803	449	753	965	1093	1071	801	55	128	86	102	163	54	53	99
2268	2	1	22	27	2	2	18	0	0	1	0	0	0	0	0	0
111216282	0	0	1	13	0	0	2	1	0	1	0	3	1	0	0	0
2537	2767	3227	1910	2929	1717	2057	1412	1066	77	217	446	218	140	56	81	156
199870	597	674	479	631	532	559	745	468	112	326	336	295	278	82	32	217
23673	3043	3421	2144	3392	2863	3120	3626	2437	140	360	1125	967	342	113	249	1048
5511	2576	3105	1407	1977	2085	2446	2309	1690	229	584	655	447	462	170	137	450
677774	1	0	0	2	0	1	0	1	6	31	69	53	34	31	23	75
9473	4	2	0	3	0	0	2	1	5	19	33	13	15	6	5	14
6118	2750	3290	1562	2070	2215	2641	2089	1499	813	2015	2490	1701	1715	571	623	1420
27293	797	1084	372	660	559	567	691	455	20	64	103	150	53	27	28	111
55113	289	461	247	376	246	276	304	203	134	341	315	381	398	150	87	427
2140	1542	1708	785	1326	900	1220	1166	789	368	977	1735	575	794	279	387	568
5724	9	16	16	14	0	2	7	6	32	96	195	33	73	41	12	41
22826	7277	8551	4341	6510	6729	7665	7284	5137	1267	3741	4333	2821	3073	1021	953	2802
93974	11002	14563	7775	12032	8213	9260	9510	6754	493	1329	1546	1235	1043	384	224	1094
83667	919	1832	520	788	729	771	1062	587	36	118	707	512	135	49	174	493
54797	914	1206	735	958	822	1068	933	625	97	331	262	293	198	85	48	275
65979	2233	2657	1485	2323	2474	2891	3404	2473	601	1725	1558	810	1674	553	379	801
1104	3832	4731	1991	2870	2746	3256	2228	1725	170	441	500	386	301	88	92	351
8420	4681	6154	2395	3658	2725	3204	2267	1732	204	570	759	843	284	70	106	656
6080	47	37	28	20	57	97	51	36	1261	5661	8909	6633	5742	2449	2541	6634
26768	37	28	13	21	37	39	13	29	870	4015	5732	4401	4604	1890	1437	5749
54952	469	714	289	505	442	553	576	378	145	295	322	216	293	100	53	226
85028	845	1157	546	701	963	1131	794	608	144	357	426	413	352	144	90	449
692212	7	31	8	20	31	49	31	25	7	26	29	24	16	9	2	17
677838	47	63	30	39	66	81	56	36	4	25	31	29	24	10	7	39
677825	12	12	5	10	10	17	8	10	2	18	23	12	14	9	5	23
692073	17	19	16	7	12	26	23	12	5	36	51	27	24	8	9	22
115273	1	6	2	1	0	0	0	2	31	55	167	103	66	28	9	66
6883	2521	2793	1752	2633	1436	1615	2243	1374	302	861	647	496	500	184	63	384
105378616	85	93	29	54	39	30	33	14	37	148	148	104	147	54	61	138
26824	7	4	1	3	1	3	3	3	18	94	99	55	95	40	30	87
10691	799	885	509	845	888	1052	966	746	94	241	373	333	213	89	45	231
51441	4042	4719	2174	3706	4362	5161	4811	3556	195	485	496	482	420	131	142	484
4985	13	22	22	12	67	66	41	41	4	19	11	52	9	5	3	37
2035	5443	5834	3308	5233	4416	5076	7889	5301	774	2037	2328	1365	1507	531	471	1188
399474	325	412	202	337	287	315	524	353	89	187	221	122	173	71	33	105
6429	5515	6516	3390	4807	6287	6821	6840	4802	419	1300	575	751	1126	358	131	722
51102	442	729	241	333	380	421	439	300	91	197	200	220	119	64	13	174
10076	1307	1761	788	1110	2678	2955	2474	1654	135	362	197	359	297	110	39	324
101928460	10	13	4	13	4	7	5	10	1	4	3	0	1	0	0	2
107984933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107984934	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1
101929406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105378617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4146	26	21	11	11	20	32	28	11	4	10	35	9	8	5	7	14
100129196	195	256	127	166	171	207	228	117	13	28	109	31	30	6	10	37
7805	10	12	15	13	16	20	10	17	71	203	62	51	166	68	10	66
100616164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378620	1	2	2	6	0	1	0	0	2	3	1	4	2	0	0	0
105378621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378622	42	44	17	37	19	41	16	11	0	2	0	7	1	0	0	2
400748	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0
9672	3759	5502	2493	4078	6171	6293	6961	4453	363	1049	647	961	900	300	97	1021
9698	6988	7975	4025	6113	7794	9089	8583	6080	372	956	1079	884	801	249	321	798
692234	8	7	3	6	6	6	8	5	2	4	2	3	2	1	1	4
692235	8	7	3	6	6	6	8	5	2	4	2	3	2	1	1	4
692200	0	0	0	0	0	0	0	1	0	4	2	1	2	0	0	0
107984935	10	22	9	12	5	7	12	5	2	5	1	3	9	2	0	3
79570	33	87	55	87	187	176	554	289	29	99	64	242	62	29	8	273
9410	1891	2438	730	1261	1805	2161	1651	1207	477	1318	939	898	1079	389	147	875
51538	3648	4259	2060	3173	3163	3553	3373	2256	599	1597	724	1586	1554	479	122	1483
2170	63	66	26	61	43	35	47	23	14	32	75	74	38	17	16	52
105378623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985470	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0
347735	1889	2979	1215	2068	3246	3626	4381	2934	201	489	474	244	689	292	160	361
105378625	4	6	1	3	1	0	2	1	0	0	2	0	0	0	0	0
105379772	4	5	1	3	10	12	3	5	0	0	3	1	0	0	0	0
149086	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
